file,entry_index,id,source_language,common_name,translated_name,original_name,cache_translation,reasons
ingredients/2.5.2.4.json,481,2.5.2.4.17.9,lb,Crème-fraîche-Kleckse,Crème-fraîche-Kleckse,Crème-fraîche-Kleckse,Crème-fraîche-Kleckse,translated_same_as_original
ingredients/2.5.2.4.json,490,2.5.2.4.17.18,sv,Bibeleskäs,Bibeleskäs,Bibeleskäs,Bibeleskäs,translated_same_as_original
ingredients/2.5.2.4.json,505,2.5.2.4.18.5,sv,Bibeleskäs,Bibeleskäs,Bibeleskäs,Bibeleskäs,translated_same_as_original
ingredients/2.5.2.4.json,522,2.5.2.4.18.22,de,Müller-Thurgau,Müller-Thurgau,Müller-Thurgau,Müller-Thurgau,translated_same_as_original
ingredients/2.5.2.4.json,528,2.5.2.4.18.28,de,Gewürztraminer,Gewürztraminer,Gewürztraminer,Gewürztraminer,translated_same_as_original
ingredients/2.5.2.4.json,572,2.5.2.4.20.8,de,Müller-Thurgau,Müller-Thurgau,Müller-Thurgau,Müller-Thurgau,translated_same_as_original
ingredients/2.5.2.4.json,573,2.5.2.4.20.9,de,Gewürztraminer,Gewürztraminer,Gewürztraminer,Gewürztraminer,translated_same_as_original
ingredients/2.5.2.4.json,637,2.5.2.4.23.10,da,Römertopf,Römertopf,Römertopf,Römertopf,translated_same_as_original
ingredients/2.5.3.1.json,14,2.5.3.1.1.14,hu,Semmelwürfel,Semmelwürfel,Semmelwürfel,Semmelwürfel,translated_same_as_original
ingredients/2.5.3.1.json,165,2.5.3.1.6.14,et,Frankfurter Würstel,Frankfurter Würstel,Frankfurter Würstel,Frankfurter Würstel,translated_same_as_original
ingredients/2.5.3.1.json,395,2.5.3.1.18.18,et,Germknödel,Germknödel,Germknödel,Germknödel,translated_same_as_original
ingredients/2.5.3.1.json,423,2.5.3.1.20.8,de,Grüner Veltliner,Grüner Veltliner,Grüner Veltliner,Grüner Veltliner,translated_same_as_original
ingredients/2.5.3.2.json,19,2.5.3.2.1.19,hu,Semmelwürfel,Semmelwürfel,Semmelwürfel,Semmelwürfel,translated_same_as_original
ingredients/2.5.3.2.json,233,2.5.3.2.8.2,sv,The saffron father,The saffron father,Safranfäden,The saffron father,article_in_short_translation
ingredients/2.5.3.2.json,295,2.5.3.2.10.9,af,Graumohnöl,Graumohnöl,Graumohnöl,Graumohnöl,translated_same_as_original
ingredients/2.5.3.2.json,346,2.5.3.2.13.11,af,Graumohnöl,Graumohnöl,Graumohnöl,Graumohnöl,translated_same_as_original
ingredients/2.5.3.2.json,410,2.5.3.2.16.14,de,Grüner Veltliner,Grüner Veltliner,Grüner Veltliner,Grüner Veltliner,translated_same_as_original
ingredients/2.5.3.2.json,412,2.5.3.2.16.16,de,Blaufränkisch,Blaufränkisch,Blaufränkisch,Blaufränkisch,translated_same_as_original
ingredients/2.5.3.2.json,478,2.5.3.2.18.29,de,Blaufränkisch grapes,Blaufränkisch grapes,Blaufränkisch grapes,Blaufränkisch grapes,translated_same_as_original
ingredients/2.5.3.2.json,479,2.5.3.2.18.30,de,Grüner Veltliner grapes,Grüner Veltliner grapes,Grüner Veltliner grapes,Grüner Veltliner grapes,translated_same_as_original
ingredients/2.5.3.2.json,507,2.5.3.2.20.8,de,Grüner Veltliner,Grüner Veltliner,Grüner Veltliner,Grüner Veltliner,translated_same_as_original
ingredients/2.5.3.2.json,511,2.5.3.2.20.12,de,Blaufränkisch,Blaufränkisch,Blaufränkisch,Blaufränkisch,translated_same_as_original
ingredients/2.5.3.3.json,19,2.5.3.3.1.19,hu,Semmelwürfel,Semmelwürfel,Semmelwürfel,Semmelwürfel,translated_same_as_original
ingredients/2.5.3.3.json,96,2.5.3.3.3.2,fi,Mostäpfel,Mostäpfel,Mostäpfel,Mostäpfel,translated_same_as_original
ingredients/2.5.3.3.json,426,2.5.3.3.18.19,de,Vorarlberger Kässpätzle,Vorarlberger Kässpätzle,Vorarlberger Kässpätzle,Vorarlberger Kässpätzle,translated_same_as_original
ingredients/2.5.3.3.json,429,2.5.3.3.18.22,de,Lungauer Hasenöhrl,Lungauer Hasenöhrl,Lungauer Hasenöhrl,Lungauer Hasenöhrl,translated_same_as_original
ingredients/2.5.3.4.json,13,2.5.3.4.1.13,hu,Semmelwürfel,Semmelwürfel,Semmelwürfel,Semmelwürfel,translated_same_as_original
ingredients/2.5.3.4.json,99,2.5.3.4.3.3,de,Pöllauer Hirschbirne,Pöllauer Hirschbirne,Pöllauer Hirschbirne,Pöllauer Hirschbirne,translated_same_as_original
ingredients/2.5.3.4.json,135,2.5.3.4.4.2,sv,Käferbohne,Käferbohne,Käferbohne,Käferbohne,translated_same_as_original
ingredients/2.5.3.4.json,465,2.5.3.4.18.4,de,Pöllauer Hirschbirne,Pöllauer Hirschbirne,Pöllauer Hirschbirne,Pöllauer Hirschbirne,translated_same_as_original
ingredients/2.5.4.1.json,139,2.5.4.1.5.4,fr,Anissamen,Anissamen,Anissamen,Anissamen,translated_same_as_original
ingredients/2.5.4.1.json,159,2.5.4.1.6.9,de,Appenzeller Mostbröckli,Appenzeller Mostbröckli,Appenzeller Mostbröckli,Appenzeller Mostbröckli,translated_same_as_original
ingredients/2.5.4.1.json,160,2.5.4.1.6.10,de,Bündnerfleisch,Bündnerfleisch,Bündnerfleisch,Bündnerfleisch,translated_same_as_original
ingredients/2.5.4.1.json,194,2.5.4.1.6.44,de,Appenzeller Pantli IGP,Appenzeller Pantli IGP,Appenzeller Pantli IGP,Appenzeller Pantli IGP,translated_same_as_original
ingredients/2.5.4.1.json,195,2.5.4.1.6.45,de,Appenzeller Siedwurst IGP,Appenzeller Siedwurst IGP,Appenzeller Siedwurst IGP,Appenzeller Siedwurst IGP,translated_same_as_original
ingredients/2.5.4.1.json,196,2.5.4.1.6.46,de,Appenzeller Mostbröckli IGP,Appenzeller Mostbröckli IGP,Appenzeller Mostbröckli IGP,Appenzeller Mostbröckli IGP,translated_same_as_original
ingredients/2.5.4.1.json,280,2.5.4.1.11.22,de,Appenzeller,Appenzeller,Appenzeller,Appenzeller,translated_same_as_original
ingredients/2.5.4.1.json,312,2.5.4.1.14.1,de,Appenzeller Mostbröckli,Appenzeller Mostbröckli,Appenzeller Mostbröckli,Appenzeller Mostbröckli,translated_same_as_original
ingredients/2.5.4.1.json,315,2.5.4.1.14.4,de,Bündnerfleisch,Bündnerfleisch,Bündnerfleisch,Bündnerfleisch,translated_same_as_original
ingredients/2.5.4.1.json,332,2.5.4.1.14.21,de,Appenzeller Mostbröckli IGP,Appenzeller Mostbröckli IGP,Appenzeller Mostbröckli IGP,Appenzeller Mostbröckli IGP,translated_same_as_original
ingredients/2.5.4.1.json,333,2.5.4.1.14.22,de,Appenzeller Pantli IGP,Appenzeller Pantli IGP,Appenzeller Pantli IGP,Appenzeller Pantli IGP,translated_same_as_original
ingredients/2.5.4.1.json,334,2.5.4.1.14.23,de,Appenzeller Siedwurst IGP,Appenzeller Siedwurst IGP,Appenzeller Siedwurst IGP,Appenzeller Siedwurst IGP,translated_same_as_original
ingredients/2.5.4.1.json,399,2.5.4.1.18.9,de,Appenzeller Mostbröckli,Appenzeller Mostbröckli,Appenzeller Mostbröckli,Appenzeller Mostbröckli,translated_same_as_original
ingredients/2.5.4.1.json,406,2.5.4.1.18.16,de,Bündnerfleisch,Bündnerfleisch,Bündnerfleisch,Bündnerfleisch,translated_same_as_original
ingredients/2.5.4.1.json,413,2.5.4.1.18.23,sv,Älplermagronen,Älplermagronen,Älplermagronen,Älplermagronen,translated_same_as_original
ingredients/2.5.4.1.json,418,2.5.4.1.18.28,de,Appenzeller,Appenzeller,Appenzeller,Appenzeller,translated_same_as_original
ingredients/2.5.4.1.json,422,2.5.4.1.18.32,de,Appenzeller Mostbröckli IGP,Appenzeller Mostbröckli IGP,Appenzeller Mostbröckli IGP,Appenzeller Mostbröckli IGP,translated_same_as_original
ingredients/2.5.4.1.json,423,2.5.4.1.18.33,de,Appenzeller Pantli IGP,Appenzeller Pantli IGP,Appenzeller Pantli IGP,Appenzeller Pantli IGP,translated_same_as_original
ingredients/2.5.4.1.json,424,2.5.4.1.18.34,de,Appenzeller Siedwurst IGP,Appenzeller Siedwurst IGP,Appenzeller Siedwurst IGP,Appenzeller Siedwurst IGP,translated_same_as_original
ingredients/2.5.4.1.json,426,2.5.4.1.18.36,lb,Räuschling grapes,Räuschling grapes,Räuschling grapes,Räuschling grapes,translated_same_as_original
ingredients/2.5.4.1.json,427,2.5.4.1.18.37,de,Müller-Thurgau grapes,Müller-Thurgau grapes,Müller-Thurgau grapes,Müller-Thurgau grapes,translated_same_as_original
ingredients/2.5.4.1.json,464,2.5.4.1.20.19,de,Müller-Thurgau,Müller-Thurgau,Müller-Thurgau,Müller-Thurgau,translated_same_as_original
ingredients/2.5.4.2.json,190,2.5.4.2.6.13,es,jambon de la Borne AOP,jambon de la Borne AOP,jambon de la Borne AOP,jambon de la Borne AOP,translated_same_as_original
ingredients/2.5.4.2.json,191,2.5.4.2.6.14,oc,saucisson neuchâtelois IGP,saucisson neuchâtelois IGP,saucisson neuchâtelois IGP,saucisson neuchâtelois IGP,translated_same_as_original
ingredients/2.5.4.2.json,208,2.5.4.2.6.31,fr,Palée,Palée,Palée,Palée,translated_same_as_original
ingredients/2.5.4.2.json,219,2.5.4.2.6.42,oc,Saucisson neuchâtelois IGP,Saucisson neuchâtelois IGP,Saucisson neuchâtelois IGP,Saucisson neuchâtelois IGP,translated_same_as_original
ingredients/2.5.4.2.json,221,2.5.4.2.6.44,es,Jambon de la Borne AOP,Jambon de la Borne AOP,Jambon de la Borne AOP,Jambon de la Borne AOP,translated_same_as_original
ingredients/2.5.4.2.json,327,2.5.4.2.11.8,fr,Gruyère AOP,Gruyère AOP,Gruyère AOP,Gruyère AOP,translated_same_as_original
ingredients/2.5.4.2.json,330,2.5.4.2.11.11,fr,Tête de Moine AOP,Tête de Moine AOP,Tête de Moine AOP,Tête de Moine AOP,translated_same_as_original
ingredients/2.5.4.2.json,332,2.5.4.2.11.13,fr,Raclette du Valais AOP,Raclette du Valais AOP,Raclette du Valais AOP,Raclette du Valais AOP,translated_same_as_original
ingredients/2.5.4.2.json,343,2.5.4.2.11.24,fr,Sérac du Valais,Sérac du Valais,Sérac du Valais,Sérac du Valais,translated_same_as_original
ingredients/2.5.4.2.json,387,2.5.4.2.14.8,es,jambon de la Borne AOP,jambon de la Borne AOP,jambon de la Borne AOP,jambon de la Borne AOP,translated_same_as_original
ingredients/2.5.4.2.json,388,2.5.4.2.14.9,oc,saucisson neuchâtelois IGP,saucisson neuchâtelois IGP,saucisson neuchâtelois IGP,saucisson neuchâtelois IGP,translated_same_as_original
ingredients/2.5.4.2.json,405,2.5.4.2.14.26,oc,Saucisson neuchâtelois IGP,Saucisson neuchâtelois IGP,Saucisson neuchâtelois IGP,Saucisson neuchâtelois IGP,translated_same_as_original
ingredients/2.5.4.2.json,483,2.5.4.2.18.10,es,jambon de la Borne AOP,jambon de la Borne AOP,jambon de la Borne AOP,jambon de la Borne AOP,translated_same_as_original
ingredients/2.5.4.2.json,484,2.5.4.2.18.11,oc,saucisson neuchâtelois IGP,saucisson neuchâtelois IGP,saucisson neuchâtelois IGP,saucisson neuchâtelois IGP,translated_same_as_original
ingredients/2.5.4.2.json,487,2.5.4.2.18.14,fr,Gruyère AOP,Gruyère AOP,Gruyère AOP,Gruyère AOP,translated_same_as_original
ingredients/2.5.4.2.json,490,2.5.4.2.18.17,fr,Tête de Moine AOP,Tête de Moine AOP,Tête de Moine AOP,Tête de Moine AOP,translated_same_as_original
ingredients/2.5.4.2.json,492,2.5.4.2.18.19,fr,Raclette du Valais AOP,Raclette du Valais AOP,Raclette du Valais AOP,Raclette du Valais AOP,translated_same_as_original
ingredients/2.5.4.2.json,502,2.5.4.2.18.29,oc,Saucisson neuchâtelois IGP,Saucisson neuchâtelois IGP,Saucisson neuchâtelois IGP,Saucisson neuchâtelois IGP,translated_same_as_original
ingredients/2.5.4.2.json,546,2.5.4.2.20.20,fr,Amigne,Amigne,Amigne,Amigne,translated_same_as_original
ingredients/2.5.4.3.json,174,2.5.4.3.6.16,it,city ​​of the Locarnese Valleys,city ​​of the Locarnese Valleys,cicitt delle Valli del Locarnese,city ​​of the Locarnese Valleys,translated_non_ascii_but_original_ascii
ingredients/2.5.4.3.json,209,2.5.4.3.6.51,ny,Let him sleep,Let him sleep,Agone,Let him sleep,translation_much_longer_than_original
ingredients/2.5.4.3.json,373,2.5.4.3.14.13,it,city ​​of the Locarnese Valleys,city ​​of the Locarnese Valleys,cicitt delle Valli del Locarnese,city ​​of the Locarnese Valleys,translated_non_ascii_but_original_ascii
ingredients/2.5.4.3.json,450,2.5.4.3.18.4,it,city ​​of the Locarnese Valleys,city ​​of the Locarnese Valleys,cicitt delle Valli del Locarnese,city ​​of the Locarnese Valleys,translated_non_ascii_but_original_ascii
ingredients/2.5.4.3.json,473,2.5.4.3.18.27,it,Merlot del Ticino DOC,Merlot del Ticino DOC,Merlot del Ticino DOC,Merlot del Ticino DOC,translated_same_as_original
ingredients/2.5.4.3.json,498,2.5.4.3.20.3,it,Merlot rosé,Merlot rosé,Rosato di Merlot,Merlot rosé,translated_non_ascii_but_original_ascii
ingredients/2.5.4.4.json,61,2.5.4.4.2.21,nl,Eierschwämme,Eierschwämme,Eierschwämme,Eierschwämme,translated_same_as_original
ingredients/2.5.4.4.json,93,2.5.4.4.3.2,fi,Mostäpfel,Mostäpfel,Mostäpfel,Mostäpfel,translated_same_as_original
ingredients/2.5.4.4.json,141,2.5.4.4.5.4,fr,Anissamen,Anissamen,Anissamen,Anissamen,translated_same_as_original
ingredients/2.5.4.4.json,163,2.5.4.4.6.8,de,Bündnerfleisch IGP,Bündnerfleisch IGP,Bündnerfleisch IGP,Bündnerfleisch IGP,translated_same_as_original
ingredients/2.5.4.4.json,193,2.5.4.4.6.38,de,Bündnerfleisch,Bündnerfleisch,Bündnerfleisch,Bündnerfleisch,translated_same_as_original
ingredients/2.5.4.4.json,194,2.5.4.4.6.39,fr,Graubünden meat PGI,Graubünden meat PGI,Viande des Grisons IGP,Graubünden meat PGI,translated_non_ascii_but_original_ascii
ingredients/2.5.4.4.json,284,2.5.4.4.11.12,de,Glarner Alpkäse AOP,Glarner Alpkäse AOP,Glarner Alpkäse AOP,Glarner Alpkäse AOP,translated_same_as_original
ingredients/2.5.4.4.json,286,2.5.4.4.11.14,de,Berner Hobelkäse AOP,Berner Hobelkäse AOP,Berner Hobelkäse AOP,Berner Hobelkäse AOP,translated_same_as_original
ingredients/2.5.4.4.json,289,2.5.4.4.11.17,sw,Alpziger,Alpziger,Alpziger,Alpziger,translated_same_as_original
ingredients/2.5.4.4.json,296,2.5.4.4.11.24,fr,Raclette du Valais AOP,Raclette du Valais AOP,Raclette du Valais AOP,Raclette du Valais AOP,translated_same_as_original
ingredients/2.5.4.4.json,330,2.5.4.4.14.1,de,Bündnerfleisch IGP,Bündnerfleisch IGP,Bündnerfleisch IGP,Bündnerfleisch IGP,translated_same_as_original
ingredients/2.5.4.4.json,339,2.5.4.4.14.10,de,Glarner Alpkäse AOP,Glarner Alpkäse AOP,Glarner Alpkäse AOP,Glarner Alpkäse AOP,translated_same_as_original
ingredients/2.5.4.4.json,341,2.5.4.4.14.12,de,Berner Hobelkäse AOP,Berner Hobelkäse AOP,Berner Hobelkäse AOP,Berner Hobelkäse AOP,translated_same_as_original
ingredients/2.5.4.4.json,344,2.5.4.4.14.15,sw,Alpziger,Alpziger,Alpziger,Alpziger,translated_same_as_original
ingredients/2.5.4.4.json,352,2.5.4.4.14.23,fr,Graubünden meat PGI,Graubünden meat PGI,Viande des Grisons IGP,Graubünden meat PGI,translated_non_ascii_but_original_ascii
ingredients/2.5.4.4.json,353,2.5.4.4.14.24,de,Bündnerfleisch,Bündnerfleisch,Bündnerfleisch,Bündnerfleisch,translated_same_as_original
ingredients/2.5.4.4.json,416,2.5.4.4.18.3,de,Glarner Alpkäse AOP,Glarner Alpkäse AOP,Glarner Alpkäse AOP,Glarner Alpkäse AOP,translated_same_as_original
ingredients/2.5.4.4.json,418,2.5.4.4.18.5,de,Berner Hobelkäse AOP,Berner Hobelkäse AOP,Berner Hobelkäse AOP,Berner Hobelkäse AOP,translated_same_as_original
ingredients/2.5.4.4.json,420,2.5.4.4.18.7,de,Bündnerfleisch IGP,Bündnerfleisch IGP,Bündnerfleisch IGP,Bündnerfleisch IGP,translated_same_as_original
ingredients/2.5.4.4.json,425,2.5.4.4.18.12,sw,Alpziger,Alpziger,Alpziger,Alpziger,translated_same_as_original
ingredients/2.5.4.4.json,426,2.5.4.4.18.13,sv,Älplermagronen,Älplermagronen,Älplermagronen,Älplermagronen,translated_same_as_original
ingredients/2.5.4.4.json,433,2.5.4.4.18.20,fr,Raclette du Valais AOP,Raclette du Valais AOP,Raclette du Valais AOP,Raclette du Valais AOP,translated_same_as_original
ingredients/2.5.4.4.json,434,2.5.4.4.18.21,fr,Graubünden meat PGI,Graubünden meat PGI,Viande des Grisons IGP,Graubünden meat PGI,translated_non_ascii_but_original_ascii
ingredients/2.5.4.4.json,467,2.5.4.4.20.9,fi,Röteli,Röteli,Röteli,Röteli,translated_same_as_original
ingredients/2.5.5.1.json,3,2.5.5.1.1.3,cs,cooking type A,cooking type A,varný typ A,cooking type A,article_in_short_translation
ingredients/2.5.5.1.json,68,2.5.5.1.2.23,cs,horseradish,horseradish,křen,horseradish,translation_much_longer_than_original
ingredients/2.5.5.1.json,118,2.5.5.1.3.6,cs,sour cherries,sour cherries,višně,sour cherries,translation_much_longer_than_original
ingredients/2.5.5.1.json,176,2.5.5.1.5.7,cs,caraway seeds,caraway seeds,kmín,caraway seeds,translation_much_longer_than_original
ingredients/2.5.5.1.json,228,2.5.5.1.6.37,cs,Třeboň carp,Třeboň carp,Třeboň carp,Třeboň carp,translated_same_as_original
ingredients/2.5.5.1.json,263,2.5.5.1.8.2,cs,caraway seeds,caraway seeds,kmín,caraway seeds,translation_much_longer_than_original
ingredients/2.5.5.1.json,306,2.5.5.1.9.10,cs,horseradish,horseradish,křen,horseradish,translation_much_longer_than_original
ingredients/2.5.5.1.json,375,2.5.5.1.13.3,cs,horseradish,horseradish,křen,horseradish,translation_much_longer_than_original
ingredients/2.5.5.1.json,511,2.5.5.1.18.22,cs,Třeboň carp,Třeboň carp,Třeboň carp,Třeboň carp,translated_same_as_original
ingredients/2.5.5.1.json,524,2.5.5.1.19.5,cs,caraway seeds,caraway seeds,kmín,caraway seeds,translation_much_longer_than_original
ingredients/2.5.5.1.json,556,2.5.5.1.20.17,cs,Bílinská kyselka,Bílinská kyselka,Bílinská kyselka,Bílinská kyselka,translated_same_as_original
ingredients/2.5.5.2.json,3,2.5.5.2.1.3,cs,cooking type A,cooking type A,varný typ A,cooking type A,article_in_short_translation
ingredients/2.5.5.2.json,70,2.5.5.2.2.23,cs,horseradish,horseradish,křen,horseradish,translation_much_longer_than_original
ingredients/2.5.5.2.json,131,2.5.5.2.3.13,cs,sour cherries,sour cherries,višně,sour cherries,translation_much_longer_than_original
ingredients/2.5.5.2.json,144,2.5.5.2.3.26,de,Müller Thurgau,Müller Thurgau,Müller Thurgau,Müller Thurgau,translated_same_as_original
ingredients/2.5.5.2.json,163,2.5.5.2.3.45,cs,Velkopavlovická apricot,Velkopavlovická apricot,Velkopavlovická apricot,Velkopavlovická apricot,translated_same_as_original
ingredients/2.5.5.2.json,205,2.5.5.2.5.7,cs,caraway seeds,caraway seeds,kmín,caraway seeds,translation_much_longer_than_original
ingredients/2.5.5.2.json,300,2.5.5.2.8.2,cs,caraway seeds,caraway seeds,kmín,caraway seeds,translation_much_longer_than_original
ingredients/2.5.5.2.json,345,2.5.5.2.9.11,cs,horseradish,horseradish,křen,horseradish,translation_much_longer_than_original
ingredients/2.5.5.2.json,422,2.5.5.2.13.3,cs,horseradish,horseradish,křen,horseradish,translation_much_longer_than_original
ingredients/2.5.5.2.json,577,2.5.5.2.18.26,cs,Velkopavlovická apricot,Velkopavlovická apricot,Velkopavlovická apricot,Velkopavlovická apricot,translated_same_as_original
ingredients/2.5.5.2.json,579,2.5.5.2.18.28,cs,Pálava grapes,Pálava grapes,Pálava grapes,Pálava grapes,translated_same_as_original
ingredients/2.5.5.2.json,581,2.5.5.2.18.30,fr,André grapes,André grapes,André grapes,André grapes,translated_same_as_original
ingredients/2.5.5.2.json,591,2.5.5.2.19.4,cs,caraway seeds,caraway seeds,kmín,caraway seeds,translation_much_longer_than_original
ingredients/2.5.5.2.json,621,2.5.5.2.20.14,de,Müller Thurgau,Müller Thurgau,Müller Thurgau,Müller Thurgau,translated_same_as_original
ingredients/2.5.5.2.json,646,2.5.5.2.20.39,de,Grüner Veltliner,Grüner Veltliner,Grüner Veltliner,Grüner Veltliner,translated_same_as_original
ingredients/2.5.6.1.json,3,2.5.6.1.1.3,cs,cooking type A,cooking type A,varný typ A,cooking type A,article_in_short_translation
ingredients/2.5.6.1.json,148,2.5.6.1.3.24,de,Müller-Thurgau,Müller-Thurgau,Müller-Thurgau,Müller-Thurgau,translated_same_as_original
ingredients/2.5.6.1.json,575,2.5.6.1.18.20,sk,Devín grapes,Devín grapes,Devín grapes,Devín grapes,translated_same_as_original
ingredients/2.5.6.1.json,580,2.5.6.1.18.25,sk,Burčiak,Burčiak,Burčiak,Burčiak,translated_same_as_original
ingredients/2.5.6.1.json,616,2.5.6.1.20.12,de,Müller-Thurgau,Müller-Thurgau,Müller-Thurgau,Müller-Thurgau,translated_same_as_original
ingredients/2.5.6.1.json,636,2.5.6.1.20.32,sk,Burčiak,Burčiak,Burčiak,Burčiak,translated_same_as_original
ingredients/2.5.6.1.json,637,2.5.6.1.20.33,de,Grüner Veltliner,Grüner Veltliner,Grüner Veltliner,Grüner Veltliner,translated_same_as_original
ingredients/2.5.6.2.json,132,2.5.6.2.3.19,de,Müller-Thurgau,Müller-Thurgau,Müller-Thurgau,Müller-Thurgau,translated_same_as_original
ingredients/2.5.6.2.json,540,2.5.6.2.18.22,sk,Demänovka,Demänovka,Demänovka,Demänovka,translated_same_as_original
ingredients/2.5.6.2.json,576,2.5.6.2.20.11,de,Müller-Thurgau,Müller-Thurgau,Müller-Thurgau,Müller-Thurgau,translated_same_as_original
ingredients/2.5.6.2.json,592,2.5.6.2.20.27,sk,Demänovka,Demänovka,Demänovka,Demänovka,translated_same_as_original
ingredients/2.5.6.3.json,502,2.5.6.3.18.5,sk,Tokajská Lipovina,Tokajská Lipovina,Tokajská Lipovina,Tokajská Lipovina,translated_same_as_original
ingredients/2.5.6.3.json,507,2.5.6.3.18.10,sk,Spišská žufka,Spišská žufka,Spišská žufka,Spišská žufka,translated_same_as_original
ingredients/2.5.6.3.json,518,2.5.6.3.18.21,sk,Burčiak,Burčiak,Burčiak,Burčiak,translated_same_as_original
ingredients/2.5.6.3.json,545,2.5.6.3.20.5,sk,Tokajská Lipovina,Tokajská Lipovina,Tokajská Lipovina,Tokajská Lipovina,translated_same_as_original
ingredients/2.5.6.3.json,558,2.5.6.3.20.18,sk,Burčiak,Burčiak,Burčiak,Burčiak,translated_same_as_original
ingredients/2.6.1.1.json,181,2.6.1.1.14.8,sl,The upper stomach,The upper stomach,Zgornjesavinski želodec,The upper stomach,article_in_short_translation
ingredients/2.6.1.2.json,20,2.6.1.2.2.1,sl,Goriška radicchio,Goriška radicchio,Goriška radicchio,Goriška radicchio,translated_same_as_original
ingredients/2.6.1.2.json,153,2.6.1.2.11.12,sl,Vremščica cheese,Vremščica cheese,Vremščica cheese,Vremščica cheese,translated_same_as_original
ingredients/2.6.1.2.json,230,2.6.1.2.18.5,sl,Goriška radicchio,Goriška radicchio,Goriška radicchio,Goriška radicchio,translated_same_as_original
ingredients/2.6.1.3.json,77,2.6.1.3.6.10,sl,Prleška tünka,Prleška tünka,Prleška tünka,Prleška tünka,translated_same_as_original
ingredients/2.6.1.3.json,148,2.6.1.3.14.4,sl,Prleška tünka,Prleška tünka,Prleška tünka,Prleška tünka,translated_same_as_original
ingredients/2.6.1.3.json,180,2.6.1.3.18.4,sl,Prleška tünka,Prleška tünka,Prleška tünka,Prleška tünka,translated_same_as_original
ingredients/2.6.2.1.json,62,2.6.2.1.6.1,et,Boškarin beef,Boškarin beef,boškarin beef,Boškarin beef,translated_same_as_original
ingredients/2.6.2.1.json,132,2.6.2.1.10.7,bs,Žižolera olive oil,Žižolera olive oil,Žižolera olive oil,Žižolera olive oil,translated_same_as_original
ingredients/2.6.2.1.json,222,2.6.2.1.20.4,es,Rosé Teran,Rosé Teran,rosé Teran,Rosé Teran,translated_same_as_original
ingredients/2.6.2.2.json,162,2.6.2.2.20.2,hr,Maraština,Maraština,Maraština,Maraština,translated_same_as_original
ingredients/2.6.2.4.json,192,2.6.2.4.18.4,hr,Korčula olive oil,Korčula olive oil,Korčula olive oil,Korčula olive oil,translated_same_as_original
ingredients/2.6.2.4.json,198,2.6.2.4.18.10,fr,Pošip grapes,Pošip grapes,Pošip grapes,Pošip grapes,translated_same_as_original
ingredients/2.6.2.4.json,200,2.6.2.4.18.12,sk,Bogdanuša grapes,Bogdanuša grapes,Bogdanuša grapes,Bogdanuša grapes,translated_same_as_original
ingredients/2.6.2.4.json,217,2.6.2.4.20.8,hr,Maraština,Maraština,Maraština,Maraština,translated_same_as_original
ingredients/2.6.3.1.json,135,2.6.3.1.20.2,hr,Graševina,Graševina,Graševina,Graševina,translated_same_as_original
ingredients/2.6.3.2.json,115,2.6.3.2.13.4,fr,trout pâté,trout pâté,trout pâté,trout pâté,translated_same_as_original
ingredients/2.6.3.2.json,166,2.6.3.2.18.9,fr,trout pâté,trout pâté,trout pâté,trout pâté,translated_same_as_original
ingredients/2.6.3.2.json,167,2.6.3.2.18.10,hr,Graševina grapes,Graševina grapes,Graševina grapes,Graševina grapes,translated_same_as_original
ingredients/2.6.3.2.json,174,2.6.3.2.20.1,hr,Graševina,Graševina,Graševina,Graševina,translated_same_as_original
ingredients/2.6.3.3.json,83,2.6.3.3.13.5,fr,trout pâté,trout pâté,trout pâté,trout pâté,translated_same_as_original
ingredients/2.6.4.1.json,134,2.6.4.1.14.5,hr,Vlašić cheese in brine,Vlašić cheese in brine,Vlašić cheese in brine,Vlašić cheese in brine,translated_same_as_original
ingredients/2.6.4.2.json,37,2.6.4.2.3.2,sk,Žilavka grapes,Žilavka grapes,Žilavka grapes,Žilavka grapes,translated_same_as_original
ingredients/2.6.4.2.json,189,2.6.4.2.18.11,sk,Žilavka grapes,Žilavka grapes,Žilavka grapes,Žilavka grapes,translated_same_as_original
ingredients/2.6.4.2.json,200,2.6.4.2.20.1,sk,A vein,A vein,Žilavka,A vein,article_in_short_translation
ingredients/2.6.5.1.json,197,2.6.5.1.18.12,sl,turoš čusza,turoš čusza,turoš čusza,turoš čusza,translated_same_as_original
ingredients/2.6.5.1.json,210,2.6.5.1.20.5,sl,Grašac,Grašac,Grašac,Grašac,translated_same_as_original
ingredients/2.6.5.1.json,212,2.6.5.1.20.7,de,Gewürztraminer,Gewürztraminer,Gewürztraminer,Gewürztraminer,translated_same_as_original
ingredients/2.6.5.1.json,218,2.6.5.1.20.13,hr,A parishioner,A parishioner,Župljanka,A parishioner,article_in_short_translation
ingredients/2.6.5.2.json,36,2.6.5.2.3.3,sl,Čačanska Lepotica plums,Čačanska Lepotica plums,Čačanska Lepotica plums,Čačanska Lepotica plums,translated_same_as_original
ingredients/2.6.5.2.json,37,2.6.5.2.3.4,bs,Čačanska Rodna plums,Čačanska Rodna plums,Čačanska Rodna plums,Čačanska Rodna plums,translated_same_as_original
ingredients/2.6.5.2.json,139,2.6.5.2.18.3,bs,Šumadija šljivovica,Šumadija šljivovica,Šumadija šljivovica,Šumadija šljivovica,translated_same_as_original
