1.1.3 U.S. South	1.1.2.5.24.7	1.1.3 U.S. South
uva Pinot Grigio	2.4.2.1.3.12	uva Pinot Grigio
uva Pinot Grigio	2.4.2.3.3.28	uva Pinot Grigio
uva Pinot Nero	2.4.1.4.3.3	uva Pinot Nero
uva Pinot Nero	2.5.4.3.3.17	uva Pinot Nero
uva Pinot Noir	2.2.3.3.3.21	uva Pinot Noir
uva Pinot Noir	2.2.3.4.3.15	uva Pinot Noir
uva Pinot Noir	2.2.4.2.3.32	uva Pinot Noir
uva Pinot Noir	2.2.4.4.3.44	uva Pinot Noir
uva Pinot Noir	2.2.7.4.3.27	uva Pinot Noir
Uva pisquera	1.8.3.2.18.5	Uva pisquera
Uva pisquera	1.8.3.2.3.11	Uva pisquera
Uva Pizzutello di Tivoli	2.4.4.2.18.15	Pizzutello grape from Tivoli
Uva Pizzutello di Tivoli	2.4.4.2.3.8	Pizzutello grape from Tivoli
uva Primitivo	2.4.5.3.3.12	uva Primitivo
uva quebranta	1.6.1.2.3.4	uva quebranta
uva quebranta	1.6.1.3.3.1	uva quebranta
uva Raboso Piave	2.4.2.1.3.11	uva Raboso Piave
uva Red Globe	2.2.6.2.3.12	uva Red Globe
uva Refosco dal Peduncolo Rosso	2.4.2.2.3.10	uva Refosco dal Peduncolo Rosso
uva Ribolla Gialla	2.4.2.2.3.8	uva Ribolla Gialla
uva Riesling	2.2.2.4.3.7	uva Riesling
uva Riesling	2.2.3.3.3.20	uva Riesling
uva Riesling	2.2.4.1.3.19	uva Riesling
uva Riesling	2.2.4.2.3.15	uva Riesling
uva Riesling	2.4.2.3.3.32	uva Riesling
uva Riesling Italico	2.4.1.4.3.6	uva Riesling Italico
uva Romé	2.2.7.3.3.4	Rome grape
uva Romé	2.2.7.4.3.30	Rome grape
uva Rondinella	2.4.2.1.3.9	uva Rondinella
uva rosada	1.6.5.4.3.4	uva rosada
uva Rosetti	2.2.6.2.3.11	uva Rosetti
uva Sagrantino	2.4.3.2.3.7	uva Sagrantino
uva Sangiovese	2.4.2.4.3.10	uva Sangiovese
uva Sangiovese	2.4.3.1.3.13	uva Sangiovese
uva Sangiovese	2.4.3.2.3.13	uva Sangiovese
uva Sangiovese	2.4.3.3.3.19	uva Sangiovese
uva Sangiovese	2.4.4.3.3.16	uva Sangiovese
uva Sangiovese	2.4.5.3.3.11	uva Sangiovese
uva Sangiovese	2.4.6.3.3.28	uva Sangiovese
uva Sangiovese	2.4.7.1.3.17	uva Sangiovese
uva Sauvignon	2.4.2.4.3.16	uva Sauvignon
uva Sauvignon	2.4.6.3.3.27	uva Sauvignon
uva Sauvignon	2.4.7.1.3.15	uva Sauvignon
uva Sauvignon Blanc	1.2.1.1.3.16	uva Sauvignon Blanc
uva Sauvignon Blanc	2.2.3.3.3.13	uva Sauvignon Blanc
uva Sauvignon Blanc	2.2.3.4.3.14	uva Sauvignon Blanc
uva Sauvignon Blanc	2.2.4.1.3.12	uva Sauvignon Blanc
uva Sauvignon Blanc	2.2.4.2.3.8	uva Sauvignon Blanc
uva Sauvignon Blanc	2.2.4.3.3.13	uva Sauvignon Blanc
uva Sauvignon Blanc	2.2.4.4.3.27	uva Sauvignon Blanc
uva Sauvignon Blanc	2.2.6.3.3.25	uva Sauvignon Blanc
uva Sauvignon Blanc	2.2.7.4.3.20	uva Sauvignon Blanc
uva Sauvignon Blanc	2.5.4.3.3.18	uva Sauvignon Blanc
uva Schiava	2.4.2.3.3.26	uva Schiava
uva Schioppettino	2.4.2.2.3.12	uva Schioppettino
uva Sciascinoso	2.4.5.1.3.28	uva Sciascinoso
uva Semidano	2.4.7.3.3.21	uva Semidano
uva Sousón	2.2.2.1.3.10	Sousón grape
uva Sousón	2.2.2.2.3.10	Sousón grape
uva Sugraone	1.2.1.2.3.3	uva Sugraone
uva Sweet Globe	1.2.1.2.3.4	uva Sweet Globe
uva Sylvaner	2.4.2.3.3.31	uva Sylvaner
uva Syrah	2.2.3.4.3.13	uva Syrah
uva Syrah	2.2.4.2.3.20	uva Syrah
uva Syrah	2.2.4.3.3.17	uva Syrah
uva Syrah	2.2.4.4.3.46	uva Syrah
uva Syrah	2.2.6.3.3.19	uva Syrah
uva Syrah	2.2.7.4.3.26	uva Syrah
uva Syrah	2.4.6.3.3.26	uva Syrah
uva Tazzelenghe	2.4.2.2.3.13	uva Tazzelenghe
uva Tempranillo	1.2.1.1.3.13	uva Tempranillo
uva Tempranillo	2.2.3.3.3.1	uva Tempranillo
uva Tempranillo	2.2.3.4.3.6	uva Tempranillo
uva Tempranillo	2.2.4.1.3.5	uva Tempranillo
uva Tempranillo	2.2.4.2.3.18	uva Tempranillo
uva Tempranillo	2.2.4.3.3.14	uva Tempranillo
uva Tempranillo	2.2.4.4.3.47	uva Tempranillo
uva Tempranillo	2.2.6.3.3.18	uva Tempranillo
uva Tempranillo	2.2.7.4.3.21	uva Tempranillo
uva Tempranillo blanco	2.2.3.3.3.9	uva Tempranillo blanco
uva Teroldego	2.4.2.3.3.23	uva Teroldego
uva Tinta del País	2.2.4.1.3.4	Tinta del País grape
uva Tintilla de Rota	2.2.7.2.3.16	Tintilla de Rota grape
uva Tinto Fino	2.2.4.3.3.15	uva Tinto Fino
uva Tintore	2.4.5.1.3.29	uva Tintore
uva Torbato	2.4.7.1.3.8	uva Torbato
uva torontel	1.6.1.3.3.4	uva torontel
uva Torrontés	2.2.2.1.3.5	Torrontés grape
uva Torrontés	2.2.2.2.3.19	Torrontés grape
uva Torrontés	2.2.4.2.3.16	Torrontés grape
uva Torrontés	2.2.4.3.3.11	Torrontés grape
uva Torrontés	2.2.7.4.3.32	Torrontés grape
uva Touriga Nacional	2.2.4.4.3.49	uva Touriga Nacional
uva Trebbiano	2.4.6.1.3.24	uva Trebbiano
uva Trebbiano Giallo	2.4.4.1.3.11	uva Trebbiano Giallo
uva Trebbiano Giallo	2.4.4.2.3.21	uva Trebbiano Giallo
uva Trebbiano Romagnolo	2.4.2.4.3.12	uva Trebbiano Romagnolo
uva Trebbiano Romagnolo	2.4.3.4.3.35	uva Trebbiano Romagnolo
uva Trebbiano Spoletino	2.4.3.2.3.9	uva Trebbiano Spoletino
uva Trebbiano Toscano	2.4.3.1.3.22	uva Trebbiano Toscano
uva Trebbiano Toscano	2.4.3.2.3.10	uva Trebbiano Toscano
uva Trebbiano Toscano	2.4.3.3.3.26	uva Trebbiano Toscano
uva Trebbiano Toscano	2.4.4.2.3.22	uva Trebbiano Toscano
uva Trebbiano Toscano	2.4.4.3.3.13	uva Trebbiano Toscano
uva Treixadura	2.2.2.1.3.3	uva Treixadura
uva Treixadura	2.2.2.2.3.15	uva Treixadura
uva Treixadura	2.2.2.4.3.8	uva Treixadura
uva Trincadeira	2.2.4.4.3.51	uva Trincadeira
uva Turruntés	2.2.3.3.3.11	Turruntés grape
uva Uva Rara	2.4.1.4.3.10	uva Uva Rara
uva uvina	1.6.1.2.18.4	uva uvina
uva uvina	1.6.1.2.3.5	uva uvina
uva uvina	1.6.1.3.18.3	uva uvina
uva uvina	1.6.1.3.3.2	uva uvina
uva Verdejo	2.2.3.3.3.14	uva Verdejo
uva Verdejo	2.2.4.1.3.11	uva Verdejo
uva Verdejo	2.2.4.2.3.7	uva Verdejo
uva Verdejo	2.2.4.4.3.29	uva Verdejo
uva Verdejo	2.2.6.3.3.27	uva Verdejo
uva Verdicchio	2.4.3.3.3.17	uva Verdicchio
uva Verduzzo Friulano	2.4.2.2.3.9	uva Verduzzo Friulano
uva Vermentino	2.4.3.1.3.21	uva Vermentino
uva Vermentino	2.4.7.1.3.6	uva Vermentino
uva Vermentino	2.4.7.2.3.11	uva Vermentino
uva Vermentino	2.4.7.3.3.17	uva Vermentino
uva Vermentino	2.4.7.4.3.7	uva Vermentino
uva Vernaccia	2.4.7.4.3.5	uva Vernaccia
uva Vernaccia di San Gimignano	2.4.3.1.3.14	Vernaccia grapes from San Gimignano
uva Vernaccia Nera	2.4.3.3.3.23	uva Vernaccia Nera
uva Victoria	2.2.6.2.3.9	uva Victoria
uva Vigiriega	2.2.7.2.3.19	uva Vigiriega
uva Vigiriega	2.2.7.4.18.7	uva Vigiriega
uva Vigiriega	2.2.7.4.3.12	uva Vigiriega
Uva vinífera	1.8.4.3.3.14	vinifera grape
uva Viognier	2.2.4.1.3.15	uva Viognier
uva Viognier	2.2.4.2.3.14	uva Viognier
uva Viognier	2.2.7.4.3.19	uva Viognier
uva Viura	2.2.3.3.3.6	uva Viura
uva Viura	2.2.3.4.3.10	uva Viura
uva Viura	2.2.4.1.3.13	uva Viura
uva Viura	2.2.4.2.3.6	uva Viura
uva Viura	2.2.4.3.3.8	uva Viura
uva Viura	2.2.4.4.3.17	uva Viura
uva Xarello	2.2.4.4.3.34	uva Xarello
uva zalema	2.2.7.1.3.15	uva zalema
uva Zibibbo	2.4.6.1.3.23	uva Zibibbo
uvaia	1.7.4.2.19.3	uvaia
uvaia	1.7.4.2.3.2	uvaia
uvaia	1.7.5.1.12.4	uvaia
uvaia	1.7.5.1.3.9	uvaia
uvaia	1.7.5.3.12.9	uvaia
uvaia	1.7.5.3.3.16	uvaia
Uvaria rufa fruit	9.1.1.5.3.17	Uvaria rufa fruit
Uvaria rufa root	9.1.1.5.19.7	Uvaria rufa root
uvas	2.2.1.1.3.1	uvas
uvas	2.2.1.2.3.1	uvas
uvas Alfrocheiro	2.2.1.3.3.21	uvas Alfrocheiro
uvas Alfrocheiro	2.2.1.4.3.12	uvas Alfrocheiro
uvas Alicante Bouschet	2.2.1.4.3.11	uvas Alicante Bouschet
uvas Alicante Bouschet	2.2.1.5.3.28	uvas Alicante Bouschet
uvas Alvarelhão	2.2.1.1.3.8	Alvarelhão grapes
uvas Alvarinho	2.2.1.1.3.2	uvas Alvarinho
uvas Antão Vaz	2.2.1.4.3.8	Antão Vaz grapes
uvas Aragonez	2.2.1.3.3.23	uvas Aragonez
uvas Aragonez	2.2.1.4.3.6	uvas Aragonez
uvas Aragonez	2.2.1.5.3.29	uvas Aragonez
uvas Arinto	2.2.1.3.3.17	uvas Arinto
uvas Arinto	2.2.1.4.3.10	uvas Arinto
uvas Arinto	2.2.1.5.3.37	uvas Arinto
uvas Avesso	2.2.1.1.3.7	uvas Avesso
uvas Azal	2.2.1.1.3.6	uvas Azal
uvas Baga	2.2.1.3.3.14	uvas Baga
uvas Bastardo	2.2.1.5.3.36	uvas Bastardo
uvas Bical	2.2.1.3.3.15	uvas Bical
uvas Castelão	2.2.1.4.3.15	Castelão grapes
uvas Castelão	2.2.1.5.3.30	Castelão grapes
uvas Cercial	2.2.1.3.3.18	uvas Cercial
Uvas en aguardiente	1.8.1.3.14.7	Grapes in brandy
uvas Encruzado	2.2.1.3.3.19	uvas Encruzado
uvas Esgana Cão	2.2.1.4.3.17	Esgana Cão grapes
uvas Espadeiro	2.2.1.1.3.9	uvas Espadeiro
uvas Fonte Cal	2.2.1.3.3.26	uvas Fonte Cal
uvas Gouveio	2.2.1.4.3.16	uvas Gouveio
uvas Jaen	2.2.1.3.3.22	uvas Jaen
uvas Loureiro	2.2.1.1.3.3	uvas Loureiro
uvas Malvasia Fina	2.2.1.3.3.27	uvas Malvasia Fina
uvas Malvasia Fina	2.2.1.5.3.39	uvas Malvasia Fina
uvas Manteúdo	2.2.1.5.3.40	Manteúdo grapes
uvas Maria Gomes	2.2.1.3.3.16	uvas Maria Gomes
uvas Monvedro	2.2.1.5.3.31	uvas Monvedro
uvas Moreto	2.2.1.5.3.32	uvas Moreto
uvas Moscatel Graúdo	2.2.1.5.3.41	Moscatel Graúdo grapes
uvas Negra Mole	2.2.1.5.3.26	uvas Negra Mole
uvas Perrum	2.2.1.5.3.42	uvas Perrum
uvas Rabo de Ovelha	2.2.1.5.3.43	Rabo de Ovelha grapes
uvas Roupeiro	2.2.1.4.3.9	uvas Roupeiro
uvas Rufete	2.2.1.3.3.24	uvas Rufete
uvas Sauvignon	2.2.1.5.3.44	uvas Sauvignon
uvas silvestres	1.3.6.4.3.15	uvas silvestres
uvas Síria	2.2.1.3.3.25	Syrian grapes
uvas Síria	2.2.1.5.3.38	Syrian grapes
uvas Syrah	2.2.1.4.3.14	uvas Syrah
uvas Syrah	2.2.1.5.3.33	uvas Syrah
uvas Touriga Franca	2.2.1.5.3.34	uvas Touriga Franca
uvas Touriga Nacional	2.2.1.3.3.20	uvas Touriga Nacional
uvas Touriga Nacional	2.2.1.4.3.13	uvas Touriga Nacional
uvas Touriga Nacional	2.2.1.5.3.35	uvas Touriga Nacional
uvas Trajadura	2.2.1.1.3.5	uvas Trajadura
uvas Trincadeira	2.2.1.4.3.7	uvas Trincadeira
uvas Trincadeira	2.2.1.5.3.27	uvas Trincadeira
uvas Vinhão	2.2.1.1.3.4	Vinhão grapes
uvempoi seasoning broth	7.3.5.3.13.5	uvempoi seasoning broth
uvetta	2.4.4.1.17.8	uvetta
uvetta sultanina	2.4.2.1.17.3	uvetta sultanina
Uvilla	1.5.4.1.3.3	Uvilla
Uvilla	1.5.4.2.3.3	Uvilla
Uvilla	1.8.1.3.3.33	Uvilla
uvilla	1.6.3.1.3.8	uvilla
uwhi	9.2.1.1.1.11	uwhi
uwhi	9.2.1.2.1.5	uwhi
uxi	1.7.1.1.3.27	uxi
uxi	1.7.1.2.3.14	uxi
uyz	8.1.1.4.11.14	uyz
uzená slanina	2.5.5.3.14.5	smoked bacon
uzená slanina	2.5.5.3.6.5	smoked bacon
uzená sůl	2.5.5.1.21.3	smoked salt
uzená sůl	2.5.5.2.21.3	smoked salt
uzené vepřové maso	2.5.5.1.14.6	smoked pork
uzené vepřové maso	2.5.5.1.6.15	smoked pork
uzené vepřové maso	2.5.5.2.14.8	smoked pork
uzené vepřové maso	2.5.5.2.6.15	smoked pork
uzené vepřové maso	2.5.5.3.14.4	smoked pork
uzené vepřové maso	2.5.5.3.6.4	smoked pork
uzený bok	2.5.5.1.14.7	smoked flank
uzený bok	2.5.5.2.14.9	smoked flank
uzený kapr	2.5.5.1.14.8	smoked carp
uzený kapr	2.5.5.1.6.11	smoked carp
uzený kapr	2.5.5.2.14.10	smoked carp
uzený kapr	2.5.5.2.6.11	smoked carp
uzený kapr	2.5.5.3.14.7	smoked carp
uzený pstruh	2.5.5.1.14.9	smoked trout
uzený pstruh	2.5.5.2.14.11	smoked trout
uzený pstruh	2.5.5.3.14.8	smoked trout
uzený vepřový bok	2.5.5.3.14.3	smoked pork loin
uzený vepřový bok	2.5.5.3.6.3	smoked pork loin
Uzgen cookies	8.1.2.4.18.8	Uzgen cookies
Uzgen rice	8.1.2.4.1.7	Uzgen rice
Uzgen rice	8.1.2.4.18.1	Uzgen rice
uziza leaves	3.4.6.2.2.18	uziza leaves
uziza leaves	3.4.6.2.7.2	uziza leaves
uziza leaves	3.4.6.3.2.17	uziza leaves
uziza leaves	3.4.6.3.7.2	uziza leaves
uziza seeds	3.4.6.2.8.2	uziza seeds
uziza seeds	3.4.6.3.8.9	uziza seeds
üzüm	4.1.3.1.3.7	grapes
üzüm şırası	4.1.1.1.20.8	grape must
üzüm şırası	4.1.4.1.20.6	grape must
üzüm suyu	4.1.5.3.20.3	grape juice
Üzüm Turşusu	4.1.3.2.14.1	Pickled Grapes
Üzüm Turşusu	4.1.3.2.18.12	Pickled Grapes
Üzüm Turşusu	4.1.3.2.20.7	Pickled Grapes
Üzüm Turşusu liquid	4.1.3.2.16.9	Grape Pickle liquid
Uzun Antep Fıstığı	4.1.5.1.5.3	Long Pistachios
Uzun Uzun fig	4.4.1.1.3.8	Uzun Uzun fig
uzvar	2.8.2.1.20.1	uzvar
uzvar	2.8.2.2.16.9	uzvar
uzvar	2.8.2.2.20.1	uzvar
uzvar	2.8.2.4.16.8	uzvar
uzvar	2.8.2.4.20.2	uzvar
uzvar	2.8.3.3.20.6	uzvar
